year,id_continent,continent,id_country,country,number_visas
2013,150,Europa,510,Reino Unido,279
2013,150,Europa,544,República Checa,70
2013,150,Europa,545,República Eslovaca,100
2013,150,Europa,519,Rumania,122
2013,150,Europa,562,Rusia,249
2013,150,Europa,546,Serbia,16
2013,150,Europa,511,Suecia,94
2013,150,Europa,508,Suiza,145
2013,150,Europa,559,Ucrania,54
2013,999,Otros,247,Antillas Neerlandesas,1
2013,999,Otros,564,Republica Federal de Yugoslavia (Serbia y Montenegro),10
2014,2,África,140,Angola,1
2014,2,África,127,Argelia,8
2014,2,África,149,Camerún,10
2014,2,África,144,"Congo, República del",16
2014,2,África,107,Costa de Marfil,2
2014,2,África,124,Egipto,18
2014,2,África,108,Ghana,9
2014,2,África,104,Guinea,3
2014,2,África,147,Guinea Ecuatorial,1
2014,2,África,137,Kenya,8
2014,2,África,106,Liberia,1
2014,2,África,120,Madagascar,1
2014,2,África,133,Mali,6
2014,2,África,128,Marruecos,18
2014,2,África,119,Mauricio,1
2014,2,África,121,Mozambique,1
2014,2,África,111,Nigeria,7
2014,2,África,148,República Centroafricana,1
2014,2,África,101,Senegal,8
2014,2,África,138,Somalia,1
2014,2,África,112,Sudáfrica,93
2014,2,África,135,Tanzania,1
2014,2,África,126,Túnez,2
2014,2,África,117,Zambia,1
2014,2,África,116,Zimbabwe,1
2014,9,Oceanía,406,Australia,244
2014,9,Oceanía,405,Nueva Zelandia,68
2014,9,Oceanía,403,Tonga (Isla Tonga),1
2014,19,América,224,Argentina,8.326
2014,19,América,207,Bahamas,5
2014,19,América,236,Belice,9
2014,19,América,221,Bolivia,34.978
2014,19,América,220,Brasil,2.405
2014,19,América,226,Canadá,369
2014,19,América,202,Colombia,33.939
2014,19,América,211,Costa Rica,188
2014,19,América,209,Cuba,948
2014,19,América,231,Dominica,1
2014,19,América,218,Ecuador,5.309
2014,19,América,213,El Salvador,182
2014,19,América,225,Estados Unidos de América,3.796
2014,19,América,232,Granada,1
2014,19,América,215,Guatemala,187
2014,19,América,217,Guyana,3
2014,19,América,208,Haití,4.407
2014,19,América,214,Honduras,184
2014,19,América,205,Jamaica,6
2014,19,América,216,México,1.458
2014,19,América,212,Nicaragua,87
2014,19,América,210,Panamá,136
2014,19,América,222,Paraguay,1.391
2014,19,América,219,Perú,49.900
2014,19,América,206,República Dominicana,3.603
2014,19,América,241,Saint Kitts & Nevis,2
2014,19,América,234,San Vicente y las Granadinas,1
2014,19,América,233,Santa Lucia y Islas Occidentales,1
2014,19,América,203,Trinidad y Tobago,7
2014,19,América,223,Uruguay,957
2014,19,América,201,Venezuela,3.557
2014,142,Asia,308,Afghanistán,4
2014,142,Asia,540,Armenia,2
2014,142,Asia,541,Azerbaiyan,2
2014,142,Asia,321,Bangladesh,7
2014,142,Asia,336,China,3.010
2014,142,Asia,305,Chipre,3
2014,142,Asia,334,Corea del Norte,4
2014,142,Asia,333,Corea del Sur,460
2014,142,Asia,335,Filipinas,88
2014,142,Asia,550,Georgia,4
2014,142,Asia,342,Hong Kong (Región administrativa especial de China),16
2014,142,Asia,317,India,308
2014,142,Asia,328,Indonesia,54
2014,142,Asia,309,Irán,35
2014,142,Asia,307,Iraq,1
2014,142,Asia,306,Israel,89
2014,142,Asia,331,Japón,251
2014,142,Asia,301,Jordania,15
2014,142,Asia,551,Kasajstan,1
2014,142,Asia,552,Kirguistán,2
2014,142,Asia,311,Libano,22
2014,142,Asia,345,Macao,1
2014,142,Asia,329,Malasia,12
2014,142,Asia,320,Nepal,28
2014,142,Asia,324,Pakistán,74
2014,142,Asia,346,República del Yemen,1
2014,142,Asia,332,Singapur,2
2014,142,Asia,310,Siria,44
2014,142,Asia,314,Sri Lanka,9
2014,142,Asia,319,Tailandia,21
2014,142,Asia,330,Taiwán,83
2014,142,Asia,522,Turquia,100
2014,142,Asia,560,Uzbekistán,1
2014,142,Asia,325,Viet Nam,12
2014,150,Europa,518,Albania,2
2014,150,Europa,563,Alemania,845
2014,150,Europa,525,Andorra,2
2014,150,Europa,509,Austria,137
2014,150,Europa,542,Belarús,12
2014,150,Europa,514,Bélgica,126
2014,150,Europa,543,Bosnia y Herzegovina,3
2014,150,Europa,527,Bulgaria,31
2014,150,Europa,547,Croacia,23
2014,150,Europa,507,Dinamarca,60
2014,150,Europa,548,Eslovenia,19
2014,150,Europa,517,España,6.262
2014,150,Europa,549,Estonia,8
2014,150,Europa,512,Finlandia,70
2014,150,Europa,505,Francia,1.190
2014,150,Europa,520,Grecia,38
2014,150,Europa,515,Holanda,170
2014,150,Europa,530,Hungria,65
2014,150,Europa,506,Irlanda,34
2014,150,Europa,516,Islandia,3
2014,150,Europa,504,Italia,723
2014,150,Europa,553,Letonia,11
2014,150,Europa,554,Lituania,10
2014,150,Europa,532,Luxemburgo,2
2014,150,Europa,523,Malta,2
2014,150,Europa,556,Moldova,2
2014,150,Europa,513,Noruega,75
2014,150,Europa,528,Polonia,112
2014,150,Europa,501,Portugal,381
2014,150,Europa,510,Reino Unido,280
2014,150,Europa,544,República Checa,64
2014,150,Europa,545,República Eslovaca,55
2014,150,Europa,519,Rumania,117
2014,150,Europa,562,Rusia,322
2014,150,Europa,546,Serbia,20
2014,150,Europa,511,Suecia,81
2014,150,Europa,508,Suiza,142
2014,150,Europa,559,Ucrania,65
2014,999,Otros,564,Republica Federal de Yugoslavia (Serbia y Montenegro),11
2015,2,África,140,Angola,13
2015,2,África,127,Argelia,12
2015,2,África,150,Benin,2
2015,2,África,113,Botswana,1
2015,2,África,149,Camerún,7
2015,2,África,144,"Congo, República del",13
2015,2,África,107,Costa de Marfil,2
2015,2,África,124,Egipto,32
2015,2,África,108,Ghana,17
2015,2,África,104,Guinea,4
2015,2,África,147,Guinea Ecuatorial,1
2015,2,África,103,Guinea- Bissau,1
2015,2,África,137,Kenya,11
2015,2,África,125,Libia,1
2015,2,África,120,Madagascar,2
2015,2,África,133,Mali,1
2015,2,África,128,Marruecos,36
2015,2,África,119,Mauricio,2
2015,2,África,134,Mauritania,1
2015,2,África,121,Mozambique,8
2015,2,África,159,Namibia,4
2015,2,África,111,Nigeria,11
2015,2,África,148,República Centroafricana,1
2015,2,África,101,Senegal,8
2015,2,África,138,Somalia,1
2015,2,África,112,Sudáfrica,89
2015,2,África,109,Togo,2
2015,2,África,126,Túnez,10
2015,2,África,136,Uganda,1
2015,2,África,116,Zimbabwe,1
2015,9,Oceanía,406,Australia,235
2015,9,Oceanía,401,Fiji,1
2015,9,Oceanía,416,Kiribati,3
2015,9,Oceanía,405,Nueva Zelandia,71
2015,19,América,224,Argentina,9.605
2015,19,América,207,Bahamas,5
2015,19,América,236,Belice,10
2015,19,América,221,Bolivia,39.126
2015,19,América,220,Brasil,3.105
2015,19,América,226,Canadá,290
2015,19,América,202,Colombia,44.535
2015,19,América,211,Costa Rica,216
2015,19,América,209,Cuba,1.559
2015,19,América,218,Ecuador,6.374
2015,19,América,213,El Salvador,279
2015,19,América,225,Estados Unidos de América,3.413
2015,19,América,232,Granada,2
2015,19,América,215,Guatemala,162
2015,19,América,208,Haití,10.071
2015,19,América,214,Honduras,201
2015,19,América,205,Jamaica,6
2015,19,América,216,México,1.607
2015,19,América,212,Nicaragua,103
2015,19,América,210,Panamá,131
2015,19,América,222,Paraguay,1.556
2015,19,América,219,Perú,59.767
2015,19,América,251,Puerto Rico,2
2015,19,América,206,República Dominicana,3.517
2015,19,América,241,Saint Kitts & Nevis,1
2015,19,América,233,Santa Lucia y Islas Occidentales,2
2015,19,América,235,Suriname,5
2015,19,América,203,Trinidad y Tobago,5
2015,19,América,223,Uruguay,1.072
2015,19,América,201,Venezuela,9.730
2015,142,Asia,308,Afghanistán,12
2015,142,Asia,540,Armenia,2
2015,142,Asia,541,Azerbaiyan,1
2015,142,Asia,321,Bangladesh,11
2015,142,Asia,336,China,3.583
2015,142,Asia,305,Chipre,5
2015,142,Asia,334,Corea del Norte,1
2015,142,Asia,333,Corea del Sur,661
2015,142,Asia,335,Filipinas,177
2015,142,Asia,550,Georgia,3
2015,142,Asia,342,Hong Kong (Región administrativa especial de China),7
2015,142,Asia,317,India,414
2015,142,Asia,328,Indonesia,62
2015,142,Asia,309,Irán,54
2015,142,Asia,307,Iraq,5
2015,142,Asia,306,Israel,82
2015,142,Asia,331,Japón,262
2015,142,Asia,301,Jordania,26
2015,142,Asia,551,Kasajstan,2
2015,142,Asia,552,Kirguistán,2
2015,142,Asia,316,Laos,1
2015,142,Asia,311,Libano,24
2015,142,Asia,329,Malasia,16
2015,142,Asia,326,Myanmar (ex Birmania),1
2015,142,Asia,320,Nepal,33
2015,142,Asia,304,Omán,1
2015,142,Asia,324,Pakistán,147
2015,142,Asia,346,República del Yemen,1
2015,142,Asia,332,Singapur,7
2015,142,Asia,310,Siria,77
2015,142,Asia,314,Sri Lanka,7
2015,142,Asia,319,Tailandia,27
2015,142,Asia,330,Taiwán,75
2015,142,Asia,522,Turquia,148
2015,142,Asia,560,Uzbekistán,1
2015,142,Asia,325,Viet Nam,13
2015,150,Europa,518,Albania,7
2015,150,Europa,563,Alemania,778
2015,150,Europa,525,Andorra,2
2015,150,Europa,509,Austria,139
2015,150,Europa,542,Belarús,35
2015,150,Europa,514,Bélgica,174
2015,150,Europa,543,Bosnia y Herzegovina,39
2015,150,Europa,527,Bulgaria,96
2015,150,Europa,547,Croacia,28
2015,150,Europa,507,Dinamarca,68
2015,150,Europa,548,Eslovenia,14
2015,150,Europa,517,España,6.313
2015,150,Europa,549,Estonia,10
2015,150,Europa,512,Finlandia,32
2015,150,Europa,505,Francia,1.339
2015,150,Europa,520,Grecia,49
2015,150,Europa,515,Holanda,151
2015,150,Europa,530,Hungria,27
2015,150,Europa,506,Irlanda,46
2015,150,Europa,516,Islandia,3
2015,150,Europa,504,Italia,865
2015,150,Europa,553,Letonia,24
2015,150,Europa,554,Lituania,14
2015,150,Europa,532,Luxemburgo,3
2015,150,Europa,555,Macedonia,2
2015,150,Europa,523,Malta,1
2015,150,Europa,556,Moldova,4
2015,150,Europa,513,Noruega,67
2015,150,Europa,528,Polonia,154
2015,150,Europa,501,Portugal,466
2015,150,Europa,510,Reino Unido,248
2015,150,Europa,544,República Checa,52
2015,150,Europa,545,República Eslovaca,22
2015,150,Europa,519,Rumania,128
2015,150,Europa,562,Rusia,339
2015,150,Europa,546,Serbia,23
2015,150,Europa,511,Suecia,84
2015,150,Europa,508,Suiza,146
2015,150,Europa,559,Ucrania,91
2015,999,Otros,247,Antillas Neerlandesas,1
2015,999,Otros,564,Republica Federal de Yugoslavia (Serbia y Montenegro),12
2016,2,África,140,Angola,19
2016,2,África,127,Argelia,9
2016,2,África,150,Benin,3
2016,2,África,161,Burkina Faso,1
2016,2,África,149,Camerún,11
2016,2,África,144,"Congo, República del",12
2016,2,África,107,Costa de Marfil,2
2016,2,África,124,Egipto,41
2016,2,África,163,Eritrea,2
2016,2,África,139,Etiopia,2
2016,2,África,108,Ghana,17
2016,2,África,104,Guinea,4
2016,2,África,147,Guinea Ecuatorial,1
2016,2,África,137,Kenya,7
2016,2,África,114,Lesotho,1
2016,2,África,125,Libia,1
2016,2,África,120,Madagascar,3
2016,2,África,133,Mali,1
2016,2,África,128,Marruecos,29
2016,2,África,121,Mozambique,5
2016,2,África,111,Nigeria,5
2016,2,África,101,Senegal,7
2016,2,África,112,Sudáfrica,65
2016,2,África,109,Togo,1
2016,2,África,126,Túnez,12
2016,9,Oceanía,406,Australia,154
2016,9,Oceanía,405,Nueva Zelandia,50
2016,19,América,224,Argentina,8.176
2016,19,América,207,Bahamas,1
2016,19,América,236,Belice,6
2016,19,América,221,Bolivia,27.852
2016,19,América,220,Brasil,3.276
2016,19,América,226,Canadá,249
2016,19,América,202,Colombia,47.352
2016,19,América,211,Costa Rica,155
2016,19,América,209,Cuba,1.499
2016,19,América,218,Ecuador,7.261
2016,19,América,213,El Salvador,259
2016,19,América,225,Estados Unidos de América,2.673
2016,19,América,215,Guatemala,148
2016,19,América,208,Haití,27.395
2016,19,América,214,Honduras,188
2016,19,América,205,Jamaica,5
2016,19,América,216,México,1.346
2016,19,América,212,Nicaragua,83
2016,19,América,210,Panamá,132
2016,19,América,222,Paraguay,1.422
2016,19,América,219,Perú,53.624
2016,19,América,251,Puerto Rico,1
2016,19,América,206,República Dominicana,2.360
2016,19,América,235,Suriname,4
2016,19,América,203,Trinidad y Tobago,3
2016,19,América,223,Uruguay,858
2016,19,América,201,Venezuela,26.623
2016,142,Asia,308,Afghanistán,15
2016,142,Asia,540,Armenia,4
2016,142,Asia,321,Bangladesh,21
2016,142,Asia,336,China,3.569
2016,142,Asia,305,Chipre,1
2016,142,Asia,334,Corea del Norte,1
2016,142,Asia,333,Corea del Sur,505
2016,142,Asia,335,Filipinas,187
2016,142,Asia,550,Georgia,4
2016,142,Asia,342,Hong Kong (Región administrativa especial de China),6
2016,142,Asia,317,India,401
2016,142,Asia,328,Indonesia,59
2016,142,Asia,309,Irán,44
2016,142,Asia,307,Iraq,6
2016,142,Asia,306,Israel,61
2016,142,Asia,331,Japón,207
2016,142,Asia,301,Jordania,27
2016,142,Asia,551,Kasajstan,5
2016,142,Asia,311,Libano,33
2016,142,Asia,345,Macao,4
2016,142,Asia,329,Malasia,11
2016,142,Asia,337,Mongolia,1
2016,142,Asia,326,Myanmar (ex Birmania),1
2016,142,Asia,320,Nepal,70
2016,142,Asia,304,Omán,1
2016,142,Asia,324,Pakistán,199
2016,142,Asia,332,Singapur,6
2016,142,Asia,310,Siria,137
2016,142,Asia,314,Sri Lanka,10
2016,142,Asia,319,Tailandia,36
2016,142,Asia,330,Taiwán,61
2016,142,Asia,522,Turquia,127
2016,142,Asia,560,Uzbekistán,4
2016,142,Asia,325,Viet Nam,4
2016,150,Europa,518,Albania,11
2016,150,Europa,563,Alemania,582
2016,150,Europa,525,Andorra,1
2016,150,Europa,509,Austria,74
2016,150,Europa,542,Belarús,17
2016,150,Europa,514,Bélgica,131
2016,150,Europa,543,Bosnia y Herzegovina,9
2016,150,Europa,527,Bulgaria,109
2016,150,Europa,547,Croacia,38
2016,150,Europa,507,Dinamarca,38
2016,150,Europa,548,Eslovenia,15
2016,150,Europa,517,España,4.458
2016,150,Europa,549,Estonia,3
2016,150,Europa,512,Finlandia,36
2016,150,Europa,505,Francia,1.108
2016,150,Europa,520,Grecia,44
2016,150,Europa,515,Holanda,101
2016,150,Europa,530,Hungria,21
2016,150,Europa,506,Irlanda,40
2016,150,Europa,516,Islandia,2
2016,150,Europa,504,Italia,716
2016,150,Europa,553,Letonia,8
2016,150,Europa,554,Lituania,10
2016,150,Europa,532,Luxemburgo,1
2016,150,Europa,555,Macedonia,2
2016,150,Europa,523,Malta,1
2016,150,Europa,556,Moldova,4
2016,150,Europa,513,Noruega,45
2016,150,Europa,528,Polonia,113
2016,150,Europa,501,Portugal,377
2016,150,Europa,510,Reino Unido,55
2016,150,Europa,544,República Checa,48
2016,150,Europa,545,República Eslovaca,16
2016,150,Europa,519,Rumania,136
2016,150,Europa,562,Rusia,331
2016,150,Europa,546,Serbia,19
2016,150,Europa,511,Suecia,65
2016,150,Europa,508,Suiza,119
2016,150,Europa,559,Ucrania,103
2016,999,Otros,564,Republica Federal de Yugoslavia (Serbia y Montenegro),2
